customers_id	orders_id	is_fraud	customers_age	days_0_2	days_3_10	days_11_30	georate	account_age	days_to_first_purchase	order_total	chat_pub	chat_pri	coop	buddy	buddy_received	friend	friend_recieved	creation	control_var
158428	260779044	0	23.4356	0.0	66.066	10.057	0.28	2313	1658	9.899	105	91	285	190	209	190	247	57	0.0965393220598
158428	260779167	0	23.4356	9.899	66.066	10.057	0.28	2313	1658	9.899	105	91	285	190	209	190	247	57	0.594073451027
158428	260168990	0	23.4356	17.72	19.24	20.145	0.28	2313	1658	7.346	105	91	285	190	209	190	247	57	0.784012667823
258172	260024030	0	22.6959	0.0	41.9	180.483	0.8377	2281	1209	9.84	5	56	72	24	6	6	24	6	0.499038878774
1447974	260007999	0	39.5178	9.99	0.0	0.0	0.28	2064	10	9.99	48	55	18	9	6	6	9	0	0.83616611336
1447974	260007828	0	39.5178	0.0	0.0	0.0	0.28	2064	10	9.99	48	55	18	9	6	6	9	0	0.668426562537
1930531	260903619	0	32.7342	49.9	14.97	19.99	0.4048	2027	1	9.99	334	77	144	136	144	144	144	0	0.0947330495783
2172879	260889038	0	24.3671	0.0	94.95	177.21	0.28	2016	55	9.99	141	260	90	55	50	45	75	0	0.480117708748
2361333	260876674	0	23.0055	0.0	0.0	29.97	0.8446	2006	406	9.99	37	25	108	60	36	36	120	0	0.293382833295
8492436	260574801	0	31.3397	0.0	9.99	69.93	0.7215	1818	125	9.99	1	293	221	68	238	204	136	0	0.887680964976
9159438	260602573	0	21.0630	0.0	0.0	0.0	0.794	1802	0	9.99	0	0	0	0	0	0	12	0	0.525002407617
9159438	260760661	0	21.0630	9.99	0.0	0.0	0.794	1802	0	8.0	0	0	0	0	0	0	12	0	0.231354542274
10685505	260005085	1	25.2055	17.0	0.0	69.91	0.7702	1761	1646	9.99	15	2	150	120	30	30	150	30	0.600464386791
12222390	260584521	1	30.3890	0.0	6.99	0.0	0.86	1723	26	6.99	10	5	0	1	0	0	2	0	0.501737600198
13829109	260197523	0	28.1260	0.0	9.98	0.0	0.28	1675	1090	7.5	25	45	143	11	33	22	11	0	0.869167461225
18053249	260103193	0	21.1890	4.92	9.49	4.761	0.6555	1558	137	3.673	30	24	333	111	444	296	222	111	0.130156183051
20091546	260335039	1	23.7753	0.0	192.24	9.475	0.4048	1495	58	6.99	189	262	504	448	308	364	504	504	0.117738951505
20091546	260335005	1	23.7753	0.0	192.24	9.475	0.4048	1495	58	6.99	189	262	504	448	308	364	504	504	0.084336950057
21843076	260221318	0	22.2247	0.0	0.0	0.0	0.6673	1442	917	3.75	8	0	0	0	0	0	2	0	0.124232477928
21986760	260865059	0	22.5890	0.0	0.0	0.0	0.3355	1438	50	9.99	32	108	504	180	324	288	252	0	0.548341222834
21986760	260870588	0	22.5890	19.98	0.0	0.0	0.3355	1438	50	9.99	32	108	504	180	324	288	252	0	0.993868434975
21986760	260867592	0	22.5890	9.99	0.0	0.0	0.3355	1438	50	9.99	32	108	504	180	324	288	252	0	0.352837142265
26377803	260946571	0	22.5041	0.0	9.84	30.523	0.0239	1329	967	9.899	3	0	0	0	0	5	0	0	0.206517014253
26377803	260992565	0	22.5041	9.899	9.84	30.523	0.0239	1329	967	9.899	3	0	0	0	0	5	0	0	0.930082194694
27119665	260995405	0	19.9178	79.186	0.0	0.0	0.4048	1308	1	4.949	0	0	0	78	0	0	117	0	0.678646359857
27119665	260940116	0	19.9178	74.237	0.0	0.0	0.4048	1308	1	4.949	0	0	0	78	0	0	117	0	0.473381981538
27119665	260995500	0	19.9178	84.135	0.0	0.0	0.4048	1308	1	4.949	0	0	0	78	0	0	117	0	0.361219506528
27119665	260836423	0	19.9178	49.492	0.0	0.0	0.4048	1308	1	4.949	0	0	0	78	0	0	117	0	0.0622147014345
27119665	260782787	0	19.9178	19.798	0.0	0.0	0.4048	1308	1	4.949	0	0	0	78	0	0	117	0	0.719657007708
27119665	260836286	0	19.9178	44.543	0.0	0.0	0.4048	1308	1	4.949	0	0	0	78	0	0	117	0	0.87263486205
27119665	260783272	0	19.9178	24.747	0.0	0.0	0.4048	1308	1	4.949	0	0	0	78	0	0	117	0	0.195214066827
27119665	260836530	0	19.9178	54.441	0.0	0.0	0.4048	1308	1	4.949	0	0	0	78	0	0	117	0	0.211572934307
27119665	260836604	0	19.9178	59.39	0.0	0.0	0.4048	1308	1	4.949	0	0	0	78	0	0	117	0	0.706509095014
27119665	260783465	0	19.9178	29.696	0.0	0.0	0.4048	1308	1	4.949	0	0	0	78	0	0	117	0	0.73365659431
27119665	260703622	0	19.9178	0.0	0.0	0.0	0.4048	1308	1	9.899	0	0	0	78	0	0	117	0	0.106677948541
27119665	260940037	0	19.9178	69.288	0.0	0.0	0.4048	1308	1	4.949	0	0	0	78	0	0	117	0	0.528960049177
27119665	260783755	0	19.9178	34.645	0.0	0.0	0.4048	1308	1	4.949	0	0	0	78	0	0	117	0	0.508686956748
27119665	260705581	0	19.9178	9.899	0.0	0.0	0.4048	1308	1	9.899	0	0	0	78	0	0	117	0	0.936561581161
27119665	260939682	0	19.9178	64.339	0.0	0.0	0.4048	1308	1	4.949	0	0	0	78	0	0	117	0	0.58129748685
27119665	260812747	0	19.9178	39.594	0.0	0.0	0.4048	1308	1	4.949	0	0	0	78	0	0	117	0	0.955014862523
27241351	260587632	1	16.9370	36.96	76.92	0.0	0.4724	1304	270	9.99	3	24	408	714	408	204	714	0	0.482078285157
27241351	260587668	1	16.9370	36.96	76.92	0.0	0.4724	1304	270	6.99	3	24	408	714	408	204	714	0	0.526048034401
27241351	260587694	1	16.9370	36.96	76.92	0.0	0.4724	1304	270	4.99	3	24	408	714	408	204	714	0	0.214507232307
27241351	260587264	1	16.9370	16.98	76.92	0.0	0.4724	1304	270	9.99	3	24	408	714	408	204	714	0	0.0608110525247
27241351	260586809	1	16.9370	0.0	76.92	0.0	0.4724	1304	270	9.99	3	24	408	714	408	204	714	0	0.916034039046
27241351	260586862	1	16.9370	0.0	76.92	0.0	0.4724	1304	270	6.99	3	24	408	714	408	204	714	0	0.641165058735
27241351	260587155	1	16.9370	6.99	76.92	0.0	0.4724	1304	270	9.99	3	24	408	714	408	204	714	0	0.600158507108
27241351	260587458	1	16.9370	26.97	76.92	0.0	0.4724	1304	270	9.99	3	24	408	714	408	204	714	0	0.833095047462
27500418	260024586	0	27.1014	0.0	9.99	29.97	0.7215	1296	372	9.99	43	47	132	44	44	33	55	0	0.930852530505
27569611	260849058	0	19.2137	9.99	0.0	9.99	0.86	1295	23	6.99	0	0	0	0	10	0	15	0	0.124116596619
27569611	260824638	0	19.2137	0.0	0.0	9.99	0.86	1295	23	9.99	0	0	0	0	10	0	15	0	0.708559019268
27712604	260865826	0	20.5452	0.0	0.0	19.98	0.505	1291	1131	4.99	6	14	6	8	0	0	8	0	0.45652444873
29318249	260783476	0	27.0301	0.0	12.99	0.0	0.5878	1240	2	9.99	18	39	9	7	2	2	11	0	0.627656890661
29729093	260006437	1	36.3863	0.0	54.93	145.92	0.642	1223	4	4.99	99	9	665	0	190	190	665	0	0.931227862226
30305584	260716566	0	19.7890	0.0	4.99	9.98	0.7342	1198	175	9.99	6	70	28	14	14	14	56	0	0.256811774776
30629583	260002522	0	28.2740	19.94	0.0	0.0	0.9299	1186	103	6.99	3	0	0	3	0	0	3	15	0.858170945441
31031222	260440964	0	22.6493	0.0	0.0	0.0	0.2865	1172	7	9.99	6	8	0	20	10	10	20	0	0.0742976024409
32272656	260518801	0	16.9096	0.0	9.715	19.101	0.6391	1134	942	9.83	18	54	42	42	9	9	45	0	0.993815798886
32456962	260783791	0	17.0712	0.0	9.99	9.99	0.9299	1128	25	4.99	16	25	15	24	0	0	36	0	0.725547285603
32503199	260115337	0	21.8219	0.0	0.0	19.98	0.8637	1126	57	5.25	6	4	20	30	10	10	30	0	0.328391826422
33006603	260723125	0	20.0438	0.0	16.97	38.93	0.308	1111	109	9.99	11	11	27	36	0	0	90	0	0.931218063891
33267219	260565049	1	21.0301	34.98	0.0	0.0	0.8441	1102	122	9.99	11	5	126	189	0	0	189	0	0.403301691564
33267219	260534828	0	21.0301	15.0	0.0	0.0	0.8441	1102	122	9.99	11	5	126	189	0	0	189	0	0.161332066245
33267219	260260437	0	21.0301	0.0	0.0	0.0	0.8441	1102	122	7.5	11	5	126	189	0	0	189	0	0.128817788531
33267219	260586373	1	21.0301	34.98	0.0	0.0	0.8441	1102	122	9.99	11	5	126	189	0	0	189	0	0.6433113787
33267219	260535366	0	21.0301	24.99	0.0	0.0	0.8441	1102	122	9.99	11	5	126	189	0	0	189	0	0.22651348057
33267219	260564231	1	21.0301	34.98	0.0	0.0	0.8441	1102	122	9.99	11	5	126	189	0	0	189	0	0.617359990294
33267219	260273461	0	21.0301	7.5	0.0	0.0	0.8441	1102	122	7.5	11	5	126	189	0	0	189	0	0.128120501025
33267219	260564382	1	21.0301	34.98	0.0	0.0	0.8441	1102	122	9.99	11	5	126	189	0	0	189	0	0.234149275729
33267219	260564980	1	21.0301	34.98	0.0	0.0	0.8441	1102	122	6.99	11	5	126	189	0	0	189	0	0.0731622678456
33451857	260533538	0	18.3781	0.0	0.0	23.048	0.28	1097	224	9.83	100	107	44	56	28	32	72	36	0.938021313814
33460332	260165149	0	29.1562	0.0	0.0	4.99	0.7215	1096	183	7.5	13	20	6	2	0	0	1	0	0.474807021325
34248252	260523813	0	31.6986	7.5	0.0	0.0	0.4798	1073	377	9.99	0	0	28	0	0	0	28	0	0.474651173097
34248252	260280971	0	31.6986	19.98	0.0	0.0	0.4798	1073	377	7.5	0	0	28	0	0	0	28	0	0.489442489744
35013677	260986474	0	25.8110	0.0	0.0	0.0	0.4048	1048	1	9.99	5	4	8	2	2	2	2	0	0.819681721335
35793133	260882587	0	28.7096	0.0	9.0	0.0	0.7337	1019	39	9.99	31	327	731	645	344	387	645	215	0.123567919134
36297338	260733629	1	20.2110	9.99	21.97	0.0	0.8223	1005	62	9.99	13	20	360	300	60	60	600	0	0.542571282154
36297338	260756157	1	20.2110	9.99	21.97	0.0	0.8223	1005	62	8.0	13	20	360	300	60	60	600	0	0.54770486556
36297338	260732036	1	20.2110	9.99	21.97	0.0	0.8223	1005	62	6.99	13	20	360	300	60	60	600	0	0.618422141617
36297338	260731770	1	20.2110	9.99	21.97	0.0	0.8223	1005	62	9.99	13	20	360	300	60	60	600	0	0.766821220407
36297338	260733887	1	20.2110	9.99	21.97	0.0	0.8223	1005	62	4.99	13	20	360	300	60	60	600	0	0.153984086794
36297338	260731865	1	20.2110	9.99	21.97	0.0	0.8223	1005	62	9.99	13	20	360	300	60	60	600	0	0.25926237846
37390017	260763353	1	23.6877	24.0	39.96	139.86	0.7702	971	621	8.0	0	10	256	512	0	0	512	0	0.643419803237
38492194	260039715	0	32.1397	9.0	17.99	0.0	0.8446	937	24	6.99	125	106	180	160	110	100	170	0	0.452463168294
38547989	260540765	0	21.7068	0.0	0.0	0.0	0.5878	935	8	4.99	4	3	2	2	0	0	2	0	0.37985719235
39100998	260259574	0	34.0493	23.99	36.17	26.97	0.6555	919	61	7.346	70	43	51	12	18	15	30	3	0.508000136392
39103163	260095362	1	26.4274	0.0	0.0	160.04	0.86	919	27	3.75	73	172	612	252	360	432	648	0	0.458447118755
39103163	260095440	1	26.4274	0.0	0.0	160.04	0.86	919	27	3.75	73	172	612	252	360	432	648	0	0.209994028261
39103163	260095523	1	26.4274	0.0	0.0	160.04	0.86	919	27	5.25	73	172	612	252	360	432	648	0	0.605450210814
39103163	260095562	1	26.4274	0.0	0.0	160.04	0.86	919	27	7.5	73	172	612	252	360	432	648	0	0.445241853225
39359959	260274607	0	26.8658	63.72	0.0	0.0	0.4048	912	2	7.346	24	24	80	16	0	0	24	0	0.249970238161
39359959	260275501	0	26.8658	71.066	0.0	0.0	0.4048	912	2	7.346	24	24	80	16	0	0	24	0	0.32398906731
39789377	260417276	0	21.0685	0.0	0.0	0.0	0.6391	900	153	9.83	19	22	3	1	0	0	1	0	0.573936675211
40315944	260498894	0	17.1671	0.0	4.99	9.98	0.6673	886	6	4.99	9	55	108	48	24	0	168	0	0.517267874426
41111592	260171582	0	18.7699	0.0	0.0	0.0	0.86	862	55	3.75	3	0	0	20	0	0	50	0	0.518877955388
41164724	260042045	0	22.3973	9.99	9.99	74.92	0.2499	861	6	7.5	64	191	846	282	423	376	329	94	0.474316831974
41494059	260883508	0	19.5178	0.0	0.0	0.0	0.28	849	270	9.99	17	5	23	0	0	0	46	0	0.300050825434
41545973	260831671	0	22.5699	0.0	9.99	29.96	0.28	847	0	9.99	107	50	391	138	253	230	161	23	0.9822048248
41545973	260964327	0	22.5699	9.99	9.99	29.96	0.28	847	0	9.99	107	50	391	138	253	230	161	23	0.713935458221
42072409	260597889	0	17.9370	0.0	9.99	16.97	0.501	827	76	4.99	4	4	28	98	126	84	182	0	0.0708950442563
42072409	260822425	0	17.9370	14.98	18.99	16.97	0.501	827	76	6.99	4	4	28	98	126	84	182	0	0.610210448953
42072409	260620219	0	17.9370	4.99	18.99	16.97	0.501	827	76	9.99	4	4	28	98	126	84	182	0	0.940478486417
42142748	260283625	1	19.4027	7.5	19.98	0.0	0.28	824	454	7.5	96	255	288	256	96	128	288	0	0.905309815314
42142748	260283750	1	19.4027	7.5	19.98	0.0	0.28	824	454	7.5	96	255	288	256	96	128	288	0	0.797688382766
42293969	260037843	1	18.3644	9.99	0.0	64.9	0.4724	819	252	9.99	55	135	252	70	14	14	182	0	0.645668648321
42293969	260037917	1	18.3644	9.99	0.0	64.9	0.4724	819	252	9.99	55	135	252	70	14	14	182	0	0.447133409523
42577669	260297356	0	42.6466	9.84	9.62	42.93	0.2865	809	47	7.346	21	28	56	21	35	35	21	0	0.980911926205
42577669	260548269	0	42.6466	7.346	9.62	42.93	0.2865	809	47	9.83	21	28	56	21	35	35	21	0	0.468882852339
42577669	260028170	0	42.6466	0.0	9.62	42.93	0.2865	809	47	9.84	21	28	56	21	35	35	21	0	0.739601820899
42577669	260847445	0	42.6466	9.83	19.46	42.93	0.2865	809	47	9.899	21	28	56	21	35	35	21	0	0.246303665187
42663072	260052503	0	18.0137	0.0	0.0	0.0	0.86	807	1	7.5	34	102	132	72	0	0	156	60	0.869636549145
44340947	260755833	1	15.8082	4.139	0.0	12.164	0.28	765	222	8.0	6	89	42	0	70	70	42	14	0.54226266664
45554067	260825919	0	18.9425	0.0	0.0	9.99	0.5788	743	13	9.99	3	60	33	11	11	11	66	0	0.174139501028
45616417	260680083	0	21.7178	0.0	4.5	0.0	0.7702	742	15	9.99	101	89	161	253	276	276	322	23	0.809792031859
45616417	260205182	0	21.7178	0.0	4.5	0.0	0.7702	742	15	3.75	101	89	161	253	276	276	322	23	0.387583214111
46323199	260992325	0	21.7315	0.0	0.0	15.0	0.794	728	13	4.99	209	513	432	408	432	384	408	0	0.528788500379
46862766	260415260	1	44.0575	0.0	42.0	115.76	0.86	717	4	9.99	130	108	72	36	20	16	56	72	0.749287751316
47534146	260312775	0	37.5671	0.0	26.96	0.0	0.2865	704	2	7.5	72	62	28	8	4	4	8	0	0.68251044814
47765833	260217168	0	31.9014	0.0	0.0	9.99	0.7342	701	3	7.5	57	49	96	56	56	40	104	0	0.812892203675
47828936	260186877	0	27.7452	0.0	9.99	0.0	0.3355	700	497	7.5	283	213	216	180	168	168	216	24	0.433301498728
47974726	260740248	0	21.8521	8.0	9.0	9.99	0.86	697	78	8.0	1	24	88	264	220	132	792	0	0.212046878754
47974726	260740836	0	21.8521	16.0	9.0	9.99	0.86	697	78	8.0	1	24	88	264	220	132	792	0	0.687973231184
47974726	260739048	0	21.8521	0.0	9.0	9.99	0.86	697	78	8.0	1	24	88	264	220	132	792	0	0.64120285632
49132224	260673691	1	21.5973	4.99	16.97	81.66	0.3128	678	358	4.99	33	2	1548	129	258	258	1419	0	0.466629146389
49132224	260673735	1	21.5973	4.99	16.97	81.66	0.3128	678	358	4.99	33	2	1548	129	258	258	1419	0	0.644733997482
49132224	260362609	1	21.5973	0.0	26.97	58.67	0.3128	678	358	4.99	33	2	1548	129	258	258	1419	0	0.137896445771
49132224	260362658	1	21.5973	0.0	26.97	58.67	0.3128	678	358	9.99	33	2	1548	129	258	258	1419	0	0.764339678493
49132224	260741608	1	21.5973	4.99	16.97	81.66	0.3128	678	358	4.0	33	2	1548	129	258	258	1419	0	0.901573664809
49132224	260673665	1	21.5973	4.99	16.97	81.66	0.3128	678	358	4.99	33	2	1548	129	258	258	1419	0	0.577901552424
49132224	260673440	1	21.5973	0.0	16.97	81.66	0.3128	678	358	6.99	33	2	1548	129	258	258	1419	0	0.316602875707
49132224	260362191	1	21.5973	0.0	26.97	58.67	0.3128	678	358	6.99	33	2	1548	129	258	258	1419	0	0.647168006032
49132224	260364026	1	21.5973	0.0	26.97	58.67	0.3128	678	358	4.99	33	2	1548	129	258	258	1419	0	0.232846493462
49132224	260359985	1	21.5973	0.0	26.97	58.67	0.3128	678	358	4.99	33	2	1548	129	258	258	1419	0	0.15639608368
49132224	260362169	1	21.5973	0.0	26.97	58.67	0.3128	678	358	4.99	33	2	1548	129	258	258	1419	0	0.858467895736
49132224	260362213	1	21.5973	0.0	26.97	58.67	0.3128	678	358	9.99	33	2	1548	129	258	258	1419	0	0.481321281059
49220178	260208742	0	18.2986	0.0	0.0	11.98	0.7702	676	23	7.5	28	96	429	234	351	312	390	0	0.190721836159
49357265	260037467	1	20.3288	8.5	19.98	124.34	0.7342	673	46	9.99	2	2	7	7	0	0	14	0	0.721543535692
49357265	260037574	1	20.3288	8.5	19.98	124.34	0.7342	673	46	6.99	2	2	7	7	0	0	14	0	0.216804604649
49437340	260020628	0	46.8795	0.0	0.0	40.015	0.28	672	0	9.84	51	74	442	182	52	52	234	0	0.663074376851
49437340	260020824	0	46.8795	9.84	0.0	40.015	0.28	672	0	9.84	51	74	442	182	52	52	234	0	0.974341407592
49437340	260760423	0	46.8795	0.0	48.786	19.82	0.28	672	0	7.929	51	74	442	182	52	52	234	0	0.988581272148
49465053	260374029	1	16.4795	0.0	14.97	69.88	0.8441	672	299	6.99	1	0	0	66	44	22	198	0	0.232793554938
49465053	260374059	1	16.4795	0.0	14.97	69.88	0.8441	672	299	9.99	1	0	0	66	44	22	198	0	0.362262899215
50914510	260034868	0	27.5781	12.99	0.0	79.91	0.7702	642	0	9.99	35	260	165	120	120	105	135	165	0.460187428448
50914510	260252766	0	27.5781	17.49	0.0	79.91	0.7702	642	0	7.5	35	260	165	120	120	105	135	165	0.22604398622
50914510	260240089	0	27.5781	9.99	0.0	79.91	0.7702	642	0	7.5	35	260	165	120	120	105	135	165	0.928868594964
51292633	260591041	0	18.9836	0.0	0.0	6.99	0.8883	635	458	4.99	53	180	182	117	117	130	221	52	0.0802826334962
51457062	260226502	0	34.7041	0.0	33.97	0.0	0.9127	632	13	3.75	21	14	198	36	36	36	36	180	0.936604520357
52060889	260213826	0	28.2055	9.99	13.98	68.92	0.86	622	9	3.75	56	119	1275	675	75	150	975	0	0.255437410734
52060889	260015409	0	28.2055	0.0	23.97	68.92	0.86	622	9	9.99	56	119	1275	675	75	150	975	0	0.112048280178
52102683	260859717	0	18.4329	0.0	0.0	0.0	0.8181	621	242	9.99	3	23	12	18	6	9	27	0	0.224295184104
52455035	260888759	0	22.0548	4.99	0.0	0.0	0.28	613	521	4.99	183	181	825	750	900	825	900	0	0.665824879865
52455035	260891283	0	22.0548	9.98	0.0	0.0	0.28	613	521	4.99	183	181	825	750	900	825	900	0	0.161168940494
52455035	260965259	0	22.0548	14.97	0.0	0.0	0.28	613	521	4.99	183	181	825	750	900	825	900	0	0.798594583292
52824481	260844432	0	18.0219	0.0	0.0	26.96	0.754	606	303	4.99	40	28	290	261	116	116	377	0	0.759831232116
53068723	260436326	0	31.1534	0.0	19.98	19.98	0.86	600	10	9.99	0	0	0	27	9	9	63	0	0.713706685338
53332133	260758992	0	16.9041	34.339	0.0	0.0	0.4048	595	2	7.929	59	14	175	140	35	35	210	0	0.623920914653
53332133	260334321	0	16.9041	29.384	0.0	0.0	0.4048	595	2	9.786	59	14	175	140	35	35	210	0	0.873753607023
53332133	260539143	0	16.9041	44.063	0.0	0.0	0.4048	595	2	9.83	59	14	175	140	35	35	210	0	0.370648912333
53332133	260295436	0	16.9041	14.692	0.0	20.214	0.4048	595	2	7.346	59	14	175	140	35	35	210	0	0.406813699226
53332133	260543327	0	16.9041	53.893	0.0	0.0	0.4048	595	2	9.83	59	14	175	140	35	35	210	0	0.591536949826
53332133	260334415	0	16.9041	39.17	0.0	0.0	0.4048	595	2	4.893	59	14	175	140	35	35	210	0	0.898901299176
53332133	260293942	0	16.9041	0.0	0.0	20.214	0.4048	595	2	7.346	59	14	175	140	35	35	210	0	0.757257024422
53332133	260298122	0	16.9041	22.038	0.0	20.214	0.4048	595	2	7.346	59	14	175	140	35	35	210	0	0.398601759295
53332133	260294169	0	16.9041	7.346	0.0	20.214	0.4048	595	2	7.346	59	14	175	140	35	35	210	0	0.192130092358
53397049	260005005	0	22.3123	0.0	0.0	0.0	0.86	594	2	9.99	7	26	76	57	38	19	57	0	0.12190091775
53451945	260858161	0	41.3315	0.0	56.96	0.0	0.6337	592	0	9.99	60	27	448	28	84	140	140	0	0.245256541317
53451945	260858298	0	41.3315	9.99	56.96	0.0	0.6337	592	0	9.99	60	27	448	28	84	140	140	0	0.159252273623
53881980	260311865	0	21.4137	0.0	29.97	0.0	0.794	584	26	7.5	49	363	84	36	66	60	42	0	0.0917891565039
54084362	260221217	1	21.0849	0.0	39.96	0.0	0.7024	581	413	7.5	3	132	250	500	450	150	650	0	0.384690341227
54139793	260319602	1	15.2411	19.98	9.99	19.98	0.8524	580	216	7.5	17	35	72	72	36	63	90	0	0.0940544759119
54139793	260010336	1	15.2411	19.98	9.99	19.98	0.8524	580	216	9.99	17	35	72	72	36	63	90	0	0.491577930173
54305955	260313555	0	35.6000	0.0	9.62	58.684	0.28	576	222	7.346	0	0	0	0	6	0	0	0	0.685147641593
54614304	260407166	0	33.9699	0.0	19.98	29.97	0.6337	571	0	9.99	7	170	153	34	102	119	85	0	0.560909908347
54618786	260390500	0	19.0027	0.0	9.99	0.0	0.3128	571	0	9.99	94	46	391	230	0	0	414	0	0.00175999825347
55302243	260403557	0	34.0466	0.0	75.936	12.99	0.28	560	0	7.887	10	30	693	126	63	63	189	0	0.768615585823
55338047	260190559	1	35.8932	0.0	74.9	64.94	0.86	560	1	7.5	0	0	0	6	0	0	12	0	0.925421518248
55338047	260190704	1	35.8932	0.0	74.9	64.94	0.86	560	1	7.5	0	0	0	6	0	0	12	0	0.760609096123
55338047	260197092	1	35.8932	0.0	74.9	64.94	0.86	560	1	7.5	0	0	0	6	0	0	12	0	0.236984989196
55338047	260197202	1	35.8932	0.0	74.9	64.94	0.86	560	1	7.5	0	0	0	6	0	0	12	0	0.178661705508
55777906	260941750	0	20.0603	0.0	0.0	10.0	0.6555	553	0	9.899	0	17	18	9	0	0	18	0	0.985646741104
56647499	260832397	0	16.3836	4.99	0.0	9.99	0.3128	540	1	9.99	4	36	33	77	11	11	110	0	0.669764614976
56647499	260425004	0	16.3836	0.0	0.0	9.99	0.3128	540	1	4.99	4	36	33	77	11	11	110	0	0.789893096353
56998553	260283077	0	19.6548	0.0	28.95	0.0	0.754	535	1	3.75	21	33	33	55	0	0	66	11	0.419294351956
57505535	260842350	0	20.0904	0.0	9.99	16.99	0.28	528	0	4.99	18	3	45	36	18	27	90	0	0.104401441802
57907613	260792468	0	28.0247	0.0	19.98	13.98	0.28	521	49	9.99	5	23	4	4	0	0	4	0	0.651736901838
57989647	260127004	0	18.0712	3.673	0.0	0.0	0.4048	520	3	3.673	9	0	4	2	0	0	2	0	0.0190760977322
57989647	260121115	0	18.0712	0.0	0.0	0.0	0.4048	520	3	3.673	9	0	4	2	0	0	2	0	0.773713098155
58111408	260023599	1	20.1644	19.98	18.0	5.0	0.469	518	158	4.99	24	263	832	520	624	520	572	0	0.346133320336
58228712	260273332	1	17.6822	0.0	4.99	0.0	0.7411	516	69	7.5	64	339	247	171	152	152	190	19	0.444079114129
58228712	260757130	0	17.6822	4.99	4.99	0.0	0.7411	516	69	4.0	64	339	247	171	152	152	190	19	0.934625160168
58228712	260552245	0	17.6822	0.0	4.99	0.0	0.7411	516	69	4.99	64	339	247	171	152	152	190	19	0.237490457433
58421549	260874750	0	23.1562	0.0	0.0	19.763	0.28	513	35	9.899	12	39	198	132	66	66	198	0	0.895189605129
58759600	260405618	1	16.5644	0.0	0.0	0.0	0.8637	508	6	9.99	11	56	16	8	20	12	44	4	0.879627799907
58812418	260610054	0	29.0219	46.666	0.0	19.456	0.6391	507	336	4.915	9	5	162	81	0	81	162	0	0.0406764038331
58812418	260940167	0	29.0219	0.0	7.346	19.456	0.6391	507	336	4.949	9	5	162	81	0	81	162	0	0.678939483248
58812418	260127175	0	29.0219	0.0	0.0	19.456	0.6391	507	336	7.346	9	5	162	81	0	81	162	0	0.749333982187
58812418	260609455	0	29.0219	27.006	0.0	19.456	0.6391	507	336	9.83	9	5	162	81	0	81	162	0	0.326836833649
58812418	260608971	0	29.0219	17.176	0.0	19.456	0.6391	507	336	9.83	9	5	162	81	0	81	162	0	0.569589290213
58812418	260578790	0	29.0219	7.346	0.0	19.456	0.6391	507	336	9.83	9	5	162	81	0	81	162	0	0.188863077563
58812418	260609721	0	29.0219	36.836	0.0	19.456	0.6391	507	336	9.83	9	5	162	81	0	81	162	0	0.347805745948
59084437	260063521	0	26.2630	0.0	9.99	0.0	0.28	503	150	7.5	85	210	378	231	336	336	252	21	0.177304668496
59084697	260036374	1	15.4247	0.0	0.0	41.97	0.6018	503	52	9.99	36	244	20	120	140	80	240	0	0.566718945757
59089577	260874815	0	21.6027	9.99	0.0	0.0	0.6114	503	163	9.99	0	0	0	0	0	0	5	0	0.364868057651
59089577	260874695	0	21.6027	0.0	0.0	0.0	0.6114	503	163	9.99	0	0	0	0	0	0	5	0	0.183416172623
59089577	260874870	0	21.6027	19.98	0.0	0.0	0.6114	503	163	9.99	0	0	0	0	0	0	5	0	0.326047350383
59212703	260247227	0	29.0301	9.99	0.0	0.0	0.2865	501	30	3.75	103	198	1026	570	456	456	741	0	0.627733296445
59324307	260389485	1	19.9178	0.0	10.0	168.73	0.725	499	0	9.99	27	48	176	132	352	220	176	0	0.339541551346
59324307	260115189	1	19.9178	0.0	10.0	168.73	0.725	499	0	7.5	27	48	176	132	352	220	176	0	0.756465440109
59324307	260389719	1	19.9178	0.0	10.0	168.73	0.725	499	0	9.99	27	48	176	132	352	220	176	0	0.158451626589
59324307	260312654	1	19.9178	0.0	10.0	168.73	0.725	499	0	7.5	27	48	176	132	352	220	176	0	0.0515132464709
59338562	260869166	0	17.3753	9.99	19.98	9.99	0.28	499	330	9.99	9	30	20	20	20	20	60	0	0.309522969238
59338562	260863249	0	17.3753	0.0	19.98	9.99	0.28	499	330	9.99	9	30	20	20	20	20	60	0	0.98443989393
59350478	260563569	1	15.0164	0.0	4.99	28.2	0.86	499	369	9.99	64	94	912	912	532	532	1064	0	0.278676552764
59350478	260563622	1	15.0164	0.0	4.99	28.2	0.86	499	369	6.99	64	94	912	912	532	532	1064	0	0.561279174347
59741857	260281225	1	18.6329	0.0	26.97	68.56	0.8122	492	19	7.5	19	133	144	80	96	96	160	0	0.418641151496
59815025	260032520	0	21.6795	0.0	86.0	136.021	0.0988	492	0	9.84	20	31	126	108	18	18	144	18	0.245012314934
59820155	260455642	0	27.0685	0.0	11.98	26.23	0.9299	492	53	4.99	170	88	5202	4335	867	578	5202	0	0.880882251219
59820155	260802068	0	27.0685	4.99	11.49	26.23	0.9299	492	53	6.99	170	88	5202	4335	867	578	5202	0	0.755291821996
